iteration,inputs.1,inputs.0,inputs.iC,scale.1,scale.2,rel.r1,b.1,b.2,rates.k1sum,rates.k1,rates.k2,rates.k3,rates.k4,rates.k3d2,rates.k4d2,rates.k5,rates.kC,irf.center,irf.width,irf.dispc,irf.disp1,irf.disp2,irf.disp3,irf2.center
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364275575027,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.44935874635297,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.2432559998718626,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831527331664045,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.200875056097297,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183371246476726,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.26743786846008477,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.028289640334948355,-0.0037501848104680674,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501997116292612,0.6692453598590589
9.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453747602201
10.0,1.0,0.0,1.0,1.0,1.2604331004310625,1.0,5.285013669867666,,2.2512327212665717,-0.19055536172105816,2.1705953685310937,-1.427511882203036,-3.108364229256791,46.4493580542036,-2.243255966444744,-3.9831526738128042,4.59511985013459,1.2008750382028643,0.07183369756360607,550.0,0.2674378535589236,-0.02828962543378716,-0.0037501848104680674,0.6692453598590589
